"298","163","0",\N,\N,\N,"0",\N,"Service log book\
Heating power 30kW\
Printer\
User manual DE","2011-03-18",\N,"0","202","1","Schaerer","Autoclave","AS6 3-3-6 Ecomatic","","CH","","298","19950101","","","","","","","","","on request","very good","","make an offer","1","","","","","","1"
"299","168","0",\N,\N,\N,"0",\N,"New X-ray tube installed in 2006\
Equipment still installed and full operative\
Service and reparation book available\
Manuals in DE\
Console and accessories (please see pictures)","2011-03-18",\N,"0","169","0","Siemens","X-Ray system","Siregraf CF","","CH","","299","19960101","","","","","","","","","on rquest","very good","","10000","1","299.Offer - Siemens Siregraf CF - MedTechTrade.pdf","","","","Siemens Siregraf CF - MedTechTrade.pdf","1"
"300","159","0",\N,\N,\N,"0",\N,"with one cuff, Size: for adults\
\
The device is with auscultatory measuring Method","2011-05-04",\N,"0","98","1","Schiller","Blood Pressure Monitor 24h","BR-102","","CH","","300","19940101","0.31","2.1","7.1","12","","","","12","386","OK, working","1","200","1","","Spital Chur","7000","Chur","","1"
"301","159","0",\N,\N,\N,"0",\N,"with one cuff, Size: for adults\
\
The device is with auscultatory measuring Method","2011-05-04",\N,"0","102","1","Schiller","Blood Pressure Monitor 24h","BR-102","","CH","","301","20071101","0.31","2.1","7.1","12","","","","12","1245","OK, working","1","700","1","","Spital Chur","7000","Chur","","1"
"302","161","0",\N,\N,\N,"0",\N,"M5\
Diagnostic Ultrasound System\
\
Imaging modes \
• B mode\
• M mode\
• CDFI (Color Doppler Flow Imaging, Color)\
• Power (Power Doppler Flow Imaging, including DirPower, directional power\
Doppler)\
• Pulse Wave Doppler (PW)\
• Continuous Wave Doppler (CW, option)*\
\
Special imaging features\
• Tissue harmonic imaging\
• Steer scanning for linear transducers (B, color/power, PW independent)\
• Trapezoid imaging for linear transducers\
• HPRF for PW\
• Multi-frequency in both 2D and Doppler imaging\
\
Caracteristics\
• Soft keys for rapid and convenient control\
• Diagonal dimension: 15 inch\
• Resolution: 1024X768\
• Exchangeable li-ion batteries: 11.1VDC, 4500mAh\
• Continuous scanning for more than 1h (normal condition\
• Weight (main unit, without battery): less than 6 kg\
\
Application: Abdomen, Cardiology, Gynecology, Obstetrics, Urology, Small Part, Pediatrics, Musculoskeletal, Orthopaedics, Intraoperative, Peripheral Vascular, Transcranial Doppler\
\
Tranducers Models (NOT included)\
• Convex array transducer 3C5s (2.5/3.5/5.0/T5.0/T6.0MHz)\
• Linear array transducer 7L4s (5.0/7.5/10.0MHz)\
• Linear array transducer 10L4s (8.0/10.0/12.0MHz)\
• Linear array transducer 7L6s (5.0/7.5/10.0MHz)\
• Biplanar transducer 6LB7s (5.0/6.5/8.0MHz)\
• Convex array transducer 6CV1s (5.0/6.5/8.0MHz)\
• Endorectal array transducer 6LE7s (5.0/6.5/8.0MHz)\
• Convex array transducer 6C1s (5.0/6.5/8.0MHz)","2011-05-12",\N,"0","160","1","Mindray","Ultrasound System","M5","","CN","","302","20100101","6","35.7","36.1","7.5","","","","","16330","new","1","8832","3","302.Mindray-M5-DataSheet.pdf","Mindray","","China","Mindray-M5-DataSheet.pdf","1"
"304","161","0",\N,\N,\N,"0",\N,"Ultrasound ob/gyn \
\
Pure HD\
1 x Transducer UST 9126\
1 x Transducer UST 9115\
1 x Transducer UST 9118\
Aloka DMS5500 Data Management System\
Sony UP-895CE video printer\
Sony DSR-20MDP digital VCR","2011-06-21",\N,"0","40","1","Aloca","Ultrasound ob/gyn","SSD-5500SV","","NL","","304","20040101","","","","","","","","","19'709","good","1","13'550","3","","Medi-Trade - EXT 88","","","","1"
"305","168","0",\N,\N,\N,"0",\N,"Scanner has 3 Consoles. One for Acquisition, one Anet & one Vitrea.,Mainconsole : Windows.,Number of slices on Gantry 1.266.279. 15223684 Revolutions.,X-ray tube model 7.5 MHU.Replaced by new one august 2008.,Number of slices on X-ray tube:482.715.,Software release level : V5,Options included on Vitrea workstation.,Cardiac incl ECG, Colon, Lung, Cardio 2, vessel probe, adv lung, CFA,CACS.,Options included on CT:Alato Dental.CBP. DIM EXP. D PRT BW. D PRT Color. EHCT SCU. PLaquview. Print SCU. DQ scan. QP SCP. QP SCU. Realec.Real Prep. Real View. Registool. Scan64Row. Strage SCP.Innervision.\
Options inclued on Anet Workstation:Fluoroscopy.Orbit Sync. Scan64 Row. MWM.Cardiac.,Hardware info:All monitors are 18 \" Flatscreen.Video Distribution. Proxi TV Monitor ( small one).Trolley for TV monitor.Fluoro Paddle.UPS = 10 KVA. ECG Life Pulse HME.System had full maintenance contract OEM.System is in excellent good status.Gantry and couch are completely repainted.System has been deinstalled recently by Toshiba authorized technician.System is immediately available.","2011-06-21",\N,"0","40","1","Toshiba","Computed tomograph","Aquillion 64 slice","","BE","","305","20050101","","","","","","","","","301'038","very good","1","235'000","3","305.Prospect - Aquilion 64 - from Toshiba.pdf","Medi-Trade - EXT 110","","","Prospect - Aquilion 64 - from Toshiba.pdf","1"
"306","168","0",\N,\N,\N,"0",\N,"• Tungsten technology: high image quality at a\
reduced dose by up to 50 %\
• Direct-to-digital technology: FFDM amorphous\
selenium detector with excellent absorption rate,\
resolution, and DQE (Detective Quantum\
Efficiency)\
• Advanced image processing: for better\
visualization of breast borders as well as structures\
in dense tissue\
• Large format detector: 24 cm x 29 cm\
\
• Full DICOM capabilities\
• Dedicated Acquisition Workstation (AWS)\
• Digital screening and diagnostics\
• Digital and geometrical magnification\
• Digital spot imaging\
• Digital needle localization\
• Digital galactopgrahy","2011-06-21",\N,"0","47","1","Siemens","Mammography system","Novation DR","","DE","","306","20060101","","","","","","","","","53'252","very good","1","49000","3","306.Novation DR.GIF","Panamedical - EXT 142","","","Picture for reference only","1"
"307","168","0",\N,\N,\N,"0",\N,"Manual in DE, EN available\
\
Calibration: automatic","2011-06-30",\N,"0","63","1","Alara","Bone Densitometer","MetriScan Dual Energy","","NL","","307","20090101","19","40.6","40.6","40.6","","","","","14'250","never used","1","9'500","2","","Micro-Med - EXT 1","","","","1"
"308","151","0",\N,\N,\N,"0",\N,"Full automatic Defibrillator Lifepak CR Plus, as new, Refurbished 2010, Manual available","2011-06-30",\N,"0","42","1","Medtronic","Defibrillator Automated","LIFEPAK CR Plus ADAPTIV Biphasic","","DE","","308","20040101","2.6","25","20","10","","","","","2'494","major parts replacement","1","1'400","3","","De Candia - EXT 29","","","","1"
"310","154","0",\N,\N,\N,"0",\N,"Complete System\
nearly new narcosis and respiratoins-unit","2011-06-30",\N,"0","63","1","Dräger Medical","Anesthesia Machine","Pallas","","DE","","310","20070101","120","137","80","80","","","","","50'354","good","1","27'500","3","","JecoNet - EXT 32","","","","1"
"311","161","0",\N,\N,\N,"0",\N,"Ultrasound System Philips\
iU22 High-End, Women's Healthcare\
\
Software: Vision 2011\
Application: Perinatology Package (OB/GYN, Small Parts)\
20” Flat Panel Monitor\
\
SonoCT Real-Time Compounding\
XRes Adaptive Image processing, iScan Intelligent One-Button Optimization, iFocus Intelligent Focusing, iOptimize Intelligent, Optimization, High-Q Automativ Doppler, Analysis, Color Power, Angio, Tissue, armonic\
Pulse Inversion Harmonic, 2D, M-Mode, Pulsed, HPRF, Color Flow Doppler, Cineloop, Elastography, \
\
Transducers:\
Philips C5-2 Curved Array ,transducer,New\
Philips L12-5 Linear Array Transducer,New\
Philips C8-4v Endo-Vaginal Transducer,New\
Delivery in 2-4 weeks\
\
*Picture for reference only","2011-07-06",\N,"0","1","0","Philips","Ultrasound System","IU22","","DE","","311","20110101","","","","","","","","","80'050","Very good","1","53'500","3","","Medi-Trade - Ext 144","","","","1"
"312","168","0",\N,\N,\N,"0",\N,"C-Arm system Libra R.1.1 Philips\
\
Date of installation May 2001\
9\" Image intensifier\
DFI software BV R 3.2\
Stand ( application ) software BV libra R.4.3 Level 2\
Monitor cart/ trolley\
2 Monitors.SG 17 HLR-D)\
Memory:extension 50\
System lock\
Processing BV libra\
Laser alignm tool BV 300\
System has been hardly used and is in excellent ( new ) status\
System is immeditaly available\
\
*Picture for reference only","2011-07-06",\N,"0","1","0","Philips","C-Arm","Libra R.1.1","","DE","","312","20010101","","","","","","","","","60'846","Very good","1","39'500","3","","Medi-Trade - Ext143","","","","1"
"315","168","0",\N,\N,\N,"0",\N,"Mammography system Novation DR Siemens\
			\
Bucky 18 x 24 & 24 x 30 cm \
24 x 30 Hologic selenium detector and DR with 18 x 24 detector for biopsy.\
Software release: latest possible (recently upgraded).\
Options included: Biopsy module.\
Aquisition station with leadglass.\
Detector & X-ray tube are one year old.( number of patient examinations per year: 4.000.)\
System has full maintenance contract OEM.\
System is in good status.\
System is still in use.\
\
*Picture for reference only","2011-07-06",\N,"0","6","0","Siemens","Mammography system","Novation DR","","BE","","315","20040101","","","","","","","","","65'360","good","1","42'750","3","","Medi-Trade - Ext111","","","","1"
"314","161","0",\N,\N,\N,"0",\N,"Ultrasound System Antares Premium Acuson\
											\
Options included: OS antares (German)\
Acuson Antares SW.Foursight View tool\
3 shape real time 3 D imaging\
\
Transducers:\
1 x CH6-2 Curved array transducer\
1 x VFX13-5 Sector array transducer\
1 x EC9-4 Endocavity array\
1 x SG 4 needle Guide kit\
\
Recording systems:\
1 x Mitsubishi P 93DW-s/w\
1 x Sony UPD23MD color\
\
System is in very good status and immediately available\
\
*Picture for reference only","2011-07-06",\N,"0","9","0","Siemens Acuson","Ultrasound System","Antares Premium","","DE","","314","20070101","","","","","","","","","49'202","Very good","1","31'250","3","","Medi-Trade - Ext139","","","","1"
"316","161","0",\N,\N,\N,"0",\N,"Ultrasound System Aloca SSD-4000 Prosound\
												\"\
Pure HD\
1 x Transducer UST 9123 curved array.\
1 x Transducer UST 9124 convex endovaginal\
Sony UP-895CE video printer\
\
*Picture for reference only","2011-07-06",\N,"0","6","0","Aloca","Ultrasound System","SSD-4000 Prosound","","GB","","316","20030101","","","","","","","","","18582","good","1","10'950","3","","Medi-Trade - Ext82","","","","1"
"317","168","0",\N,\N,\N,"0",\N,"Mammography system Senograph DS GE Healthcare\
\
System still in use\
It is complete system including AWS and RWS workstations.\
CAD is included.\
\
System has full maintenance contract of OEM.\
System is still in use.\
\
*Picture for reference only","2011-07-06",\N,"0","6","0","GE Healthcare","Mammography system","Senograph DS","","GB","","317","20050101","","","","","","","","","101'091","good","1","69'500","3","","Medi-Trade - Ext81","","","","1"
"318","168","0",\N,\N,\N,"0",\N,"Mobile mammography trailer CSC 11.5 metre trailer (manufactured 2003).\
\
Siemens Mammomat 3000 Nova analogue mammography system\
Year of manufacture 2002\
18x24 and 24x30 rotating,buckies\
2 foot switches,\
2 compression paddles\
X-ray generator/control panel with lead glass screen\
Kodak Miniloader 2000\
Kodak Network ID camera\
System is still in use and immediately available","2011-07-06",\N,"0","0","0","Siemens","Mammography system","Mammomat 3000 Nova","","DE","","318","20030101","","","","","","","","","32'655","Good","1","22'450","3","","Medi-Trade - Ext72","","","","1"
"319","168","0",\N,\N,\N,"0",\N,"Mammography System GE Healthcare DMR +\
Accessories: \
Leadglass\
Compression paddle\
Stereotactic device model Stereotix 2 S/n 382915BU7 from September 2003\
Dataflash S/n, 9635VE4 from September 2003.\
Agfa Compact E.O.S. S/n 5120/400 daylight developing processor from September 2003.\
Agfa Chemix mix device S/n 5280/100 from September 2003.\
System had full maintenance contract OEM\
\
*Picture for reference only","2011-07-07",\N,"0","0","0","GE Healthcare","Mammography system","DMR +","","DE","","319","20030101","","","","","","","","","21'976","very good","1","12'950","3","","Medi-Trade - Ext26","","","","1"
"320","168","0",\N,\N,\N,"0",\N,"Bone Densitometer, Dual Energy\
QDR-4500C ELITE	Hologic\
Compact table version 200 cm.\
Software: Spine,Femur & fore-arm.\
Including computer and printer.\
System has full maintenance contract Hologic subsidiary.\
System is in excellent status.\
System has been deinstalled by authorized technician.\
System is immediately available.\
\
*Picture for reference only","2011-07-07",\N,"0","0","0","Hologic","Bone Densitometer","QDR-4500C ELITE","","BE","","320","20030101","","","","","","","","","16'202","very good","1","9'250","3","","Medi-Trade - Ext45","","","","1"
"321","161","0",\N,\N,\N,"0",\N,"Ultrasound system Vivid 5 GE Healthcare\
\
Mainframe S/N 2954 installed October 2001\
Software revision level 204\
Options included:Masic,Anatomical M Mode,TVI,Compound imaging,Inter operative support,Tissue tracking,LV contrast.\
\
Mainframe Including: \
1 x ECG Cables\
1 x Pedoff transducer 2Mhz\
1 x FPA 1 C 2,5 Mhx transducer \
1 x VCR model SV 09500MDP\
1 x Sony color printer. ( Front cover is missing). \
Note:System accepts Multiplane TEE transducer MPTE\
System had full maintenance contract OEM\
System is in good condition. Checked and Tuned by GE Subsidiary.\
\
*Picture for reference only","2011-07-07",\N,"0","0","0","GE Healthcare","Ultrasound system","Vivid 5","","NL","","321","20010101","","","","","","","","","13'182","Good","1","10'875","3","","Medi-Trade - Ext73","","","","1"
"322","168","0",\N,\N,\N,"0",\N,"X ray digital system Axiom Multis MP	Siemens\
								\"\
Polydoros IT generator.\
Including Full digital Canon DR system.\
Patient table.\
Tomography.\
Detector tray.\
Workstation.\
Dicom.\
Vertix MT wall Bucky.\
X-ray tube is: Optilix 150/30/50 HC 100.\
The Canon CXDI system has:\
Portable flat Panel detector.\
35 x 43 cm imaging area.\
160 Micron pixed pitch.\
Detachable grid.\
X-ray In just a few seconds.\
User friendly touch screen operation.\
\
*Picture for reference only","2011-07-07",\N,"0","0","0","Siemens","X ray digital","Axiom Multix MP","","DE","","322","20060101","","","","","","","","","82'909","very good","1","57'000","3","","Medi-Trade - Ext87","","","","1"
"323","161","0",\N,\N,\N,"0",\N,"Sonos 5500 Ultrasound System HP\
\
Software rev B 24 \
Mainframe s/n 3728A1419. DOM 1998 \
S 3 transducer \
Pedoff transducer \
ECG cable \
B/w printer UP 890\
VHS panasonic MD 830 \
220 Volt/50 Hz\
video Pal system\
\
*Picture for reference only","2011-07-07",\N,"0","0","0","Philips","Ultrasound system","Sonos 5500 HP","","DE","","323","19980101","","","","","","","","","7'000","good","1","3'850","3","","Medi-Trade - Ext 27","","","","1"
"324","161","0",\N,\N,\N,"0",\N,"Ultrasound System HD11XE WHC Philips\
\
OB/GYN with 4D Imaging\
2 Transducers (1x 3D, 1x 2D)\
\
High-definition imaging \
\
Ready to expand with your clinical needs, the HD11 XE is a complete, digital imaging system that delivers high-definition imaging and ease-of-use in a compact, ergonomic and reliable package.\
\
In this full-featured performer, Philips has combined broadband beamforming, automated image optimization tools, and clinically proven technologies.\
\
The HD11 XE is ideal for pubUltrasound System HD11XE WHC Philips\
\
OB/GYN with 4D Imaging\
2 Transducers (1x 3D, 1x 2D)\
\
High-definition imaging \
\
Ready to expand with your clinical needs, the HD11 XE is a complete, digital imaging system that delivers high-definition imaging and ease-of-use in a compact, ergonomic and reliable package.\
\
In this full-featured performer, Philips has combined broadband beamforming, automated image optimization tools, and clinically proven technologies.\
\
The HD11 XE is ideal for public and private hospitals, satellite clinics or specialized practices.\
\
Full cardiac and stress echo capability\
The HD11 XE has the versatility to expand into a complete, digital cardiovascular imaging system for further clinical utility and value.\
\
You can also add powerful options like QLAB advanced quantification, stress echo, contrast imaging and transesophageal echo to further enhance your cardiovascular imaging capabilities.\
\
Standard advanced features\
SonoCT\
XRES\
2D with Pulse Inversion Harmonic Imaging\
3D imaging\
Adaptive Color Doppler\
Pulsed wave and continuous wave Doppler\
DICOM Networking option\
\
*Picture for reference only","2011-07-08",\N,"0","0","0","Philips","Ultrasound System","HD11XE WHC","","DE","","324","20080101","","","","","","","","","45'254","very good","1","28'500","3","","Kmt - Ext131","","","","1"
